M,14,B,22,116.308
A,78,S,66,124.169
M,68,B,24,126.669
M,78,S,49,124.169
A,79,B,2,107.691
M,26,S,11,130.969
A,80,B,12,109.965
M,9,S,26,115.924
M,7,B,26,111.451
M,64,S,87,135.195
X,40,S,9,136.23
X,57,S,73,135.412
X,28,S,63,121.49
M,7,B,14,111.451
X,66,S,12,121.067
M,17,B,72,133.752
M,78,S,49,124.169
X,32,B,10,120.675
M,9,S,26,100.034
X,16,S,23,133.055
X,43,S,0,115.309
X,69,S,9,124.254
A,81,S,26,121.955
M,81,S,93,121.955
M,67,S,69,121.797
M,9,S,26,101.639
M,7,B,2,111.451
M,38,B,68,103.015
X,26,S,11,130.969
M,38,B,60,103.015
M,7,B,38,111.451
X,32,B,10,120.675
A,82,S,38,129.04
A,83,S,16,138.322
X,32,B,10,120.675
X,11,S,23,122.296
X,82,S,38,129.04
M,70,S,94,103.108
X,67,S,69,121.797
X,31,S,72,133.773
X,82,S,38,129.04
X,32,B,10,120.675
X,75,S,16,128.179
M,35,S,80,109.817
M,73,S,90,112.516
M,43,S,0,113.709
A,84,B,44,110.819
M,79,B,84,107.691
X,58,S,24,131.834
X,58,S,24,131.834
X,83,S,16,138.322
A,85,S,28,137.563
X,45,S,56,130.568
M,20,S,48,113.828
A,86,S,24,125.109
M,82,S,38,115.205
X,42,B,86,124.372
A,87,S,76,127.913
X,20,S,48,113.828
A,88,S,18,129.65
M,35,S,80,103.157
X,51,S,16,128.965
A,89,S,60,129.321
X,28,S,63,121.49
X,34,B,68,107.693
A,90,S,20,134.243
M,5,B,58,106.167
M,23,B,36,104.505
X,61,B,36,117.725
X,35,S,80,103.157
X,73,S,90,112.516
A,91,S,84,122.234
A,92,S,62,131.976
X,87,S,76,127.913
A,93,S,80,130.394
X,23,B,36,104.505
A,94,B,28,117.627
M,23,B,80,104.505
X,66,S,12,121.067
X,45,S,56,130.568
X,57,S,73,135.412
X,62,S,86,125.325
X,64,S,87,135.195
A,95,S,62,122.422
M,46,S,62,110.493
A,96,B,8,103.865
X,71,S,8,136.582
A,97,B,98,108.45
A,98,S,52,131.739
M,42,B,86,127.957
M,84,B,36,110.819
X,47,S,15,139.139
X,53,S,90,139.323
X,53,S,90,139.323
M,42,B,86,132.264
M,26,S,59,130.969
M,53,S,21,139.323
A,99,S,80,138.201
A,100,S,92,134.804
M,42,B,86,132.909
X,26,S,59,130.969
A,101,S,20,137.404
X,36,B,0,104.891
A,102,B,58,119.732
A,103,S,48,126.71
M,16,S,19,133.055
M,15,B,64,115.822
M,78,S,1,124.169
A,104,S,44,122.381
M,11,S,53,122.296
M,85,S,61,137.563
A,105,S,74,133.83
X,93,S,80,130.394
M,52,B,36,108.905
X,98,S,52,131.739
X,36,B,0,104.891
M,91,S,89,122.234
M,84,B,0,110.819
X,6,S,17,133.059
X,82,S,38,115.205
X,38,B,60,103.015
X,100,S,92,134.804
M,33,S,17,136.965
M,37,B,6,131.948
M,66,S,12,102.287
M,26,S,81,130.969
A,106,S,96,122.402
M,23,B,42,104.505
X,69,S,9,124.254
M,80,B,12,128.824
X,78,S,1,124.169
M,100,S,61,134.804
M,64,S,19,135.195
A,107,S,32,125.682
A,108,S,62,128.412
M,79,B,52,107.691
A,109,B,76,117.921
X,6,S,17,133.059
M,91,S,13,122.234
M,106,S,61,122.402
X,28,S,63,121.49
X,9,S,26,101.639
X,4,B,76,137.535
X,87,S,76,127.913
M,76,S,96,110.125
M,51,S,75,128.965
A,110,S,4,129.309
A,111,B,70,105.43
M,38,B,86,103.015
M,20,S,48,116.865
M,16,S,31,133.055
X,59,S,98,126.231
M,107,S,79,125.682
M,98,S,52,102.206
X,30,S,36,102.128
X,59,S,98,126.231
M,38,B,96,103.015
M,75,S,47,128.179
A,112,S,26,124.783
X,79,B,52,107.691
X,27,S,42,122.298
X,88,S,18,129.65
M,99,S,39,138.201
M,7,B,32,111.451
X,40,S,9,136.23
X,57,S,73,135.412
M,40,S,69,136.23
M,95,S,37,122.422
A,113,S,52,139.74
A,114,S,50,123.629
M,60,S,13,126.782
A,115,B,68,105.071
M,84,B,8,110.819
M,49,S,60,116.364
A,116,S,68,124.378
M,20,S,48,110.079
A,117,S,64,121.539
A,118,S,40,136.403
A,119,S,26,128.699
M,73,S,90,118.459
A,120,S,30,126.704
X,6,S,17,133.059
M,4,B,76,123.496
X,57,S,73,135.412
X,93,S,80,130.394
X,53,S,21,139.323
X,40,S,69,136.23
M,98,S,52,100.105
A,121,B,16,105.286
M,110,S,41,129.309
X,113,S,52,139.74
M,73,S,90,112.905
M,50,B,60,104.675
M,89,S,60,111.752
M,32,B,10,124.004
A,122,S,6,132.694
X,4,B,76,123.496
X,26,S,81,130.969
X,75,S,47,128.179
X,27,S,42,122.298
X,30,S,36,102.128
M,1,S,92,114.919
A,123,S,58,136.551
X,22,B,86,137.509
A,124,S,26,135.709
A,125,B,46,119.305
M,95,S,97,122.422
X,27,S,42,122.298
M,56,B,88,112.037
M,4,B,76,121.715
A,126,S,2,123.306
M,20,S,48,115.647
X,42,B,86,132.909
M,111,B,78,105.43
X,91,S,13,122.234
X,11,S,53,122.296
A,127,B,74,110.353
X,105,S,74,133.83
A,128,S,46,128.855
M,14,B,16,116.308
X,49,S,60,116.364
X,55,S,44,129.545
A,129,S,80,134.114
M,121,B,16,135.06
M,68,B,24,131.032
M,36,B,66,104.891
X,66,S,12,102.287
X,50,B,60,104.675
A,130,B,8,119.744
X,7,B,32,111.451
M,43,S,0,107.046
A,131,S,96,127.935
X,7,B,32,111.451
X,12,S,68,112.797
A,132,S,42,138.214
X,89,S,60,111.752
M,127,B,98,110.353
M,96,B,8,135.815
A,133,B,62,103.495
M,9,S,26,104.811
M,129,S,80,115.18
X,64,S,19,135.195
A,134,S,74,137.542
X,75,S,47,128.179
A,135,S,60,120.604
M,68,B,24,134.905
A,136,B,90,114.289
X,53,S,21,139.323
M,96,B,8,126.799
M,123,S,47,136.551
M,110,S,9,129.309
X,62,S,86,125.325
M,49,S,60,105.172
A,137,S,14,128.611
M,96,B,8,134.654
M,69,S,81,124.254
A,138,S,68,134.995
A,139,B,92,104.128
M,62,S,13,125.325
X,93,S,80,130.394
A,140,S,8,125.111
M,32,B,10,136.375
M,51,S,23,128.965
M,19,B,4,109.323
X,117,S,64,121.539
X,60,S,13,126.782
M,55,S,44,107.725
X,111,B,78,105.43
A,141,B,22,112.486
X,1,S,92,114.919
M,42,B,86,137.847
M,17,B,72,137.972
M,64,S,47,135.195
A,142,S,82,133.572
A,143,S,40,127.474
M,9,S,26,103.624
A,144,S,44,136.91
A,145,S,8,134.596
M,16,S,75,133.055
M,32,B,10,139.835
M,21,B,40,112.255
M,14,B,80,116.308
A,146,S,88,127.585
X,14,B,80,116.308
X,33,S,17,136.965
X,38,B,96,103.015
A,147,S,72,131.96
X,101,S,20,137.404
X,102,B,58,119.732
A,148,B,32,119.756
M,30,S,36,118.707
X,83,S,16,138.322
A,149,B,28,100.15
A,150,S,62,132.537
A,151,S,48,138.747
M,7,B,22,111.451
M,89,S,60,103.635
A,152,S,56,133.303
A,153,S,84,129.5
X,124,S,26,135.709
M,111,B,14,105.43
M,114,S,81,123.629
M,84,B,32,110.819
M,96,B,8,125.636
X,102,B,58,119.732
M,66,S,12,118.868
X,16,S,75,133.055
X,106,S,61,122.402
A,154,B,10,108.517
A,155,S,80,131.723
X,89,S,60,103.635
M,25,B,20,109.429
M,50,B,18,104.675
A,156,B,4,102.404
A,157,B,46,119.981
X,129,S,80,115.18
M,28,S,19,121.49
M,113,S,52,117.191
X,107,S,79,125.682
A,158,S,10,121.021
M,157,B,46,139.385
M,157,B,46,131.821
X,41,S,79,126.107
A,159,B,94,114.874
A,160,B,38,114.297
X,15,B,64,115.822
M,67,S,77,121.797
A,161,B,72,116.456
A,162,S,28,137.051
X,59,S,98,126.231
M,68,B,24,130.713
M,9,S,26,103.206
X,47,S,15,139.139
M,78,S,93,124.169
X,78,S,93,124.169
A,163,S,10,135.9
M,160,B,18,114.297
M,31,S,83,133.773
X,78,S,93,124.169
X,117,S,64,121.539
A,164,B,24,118.82
X,6,S,17,133.059
A,165,B,46,104.433
M,42,B,86,133.304
M,43,S,0,105.378
A,166,B,62,118.917
X,48,S,38,132.542
X,69,S,81,124.254
M,63,S,20,100.447
A,167,B,96,118.901
A,168,S,34,127.87
X,123,S,47,136.551
M,30,S,36,108.249
X,133,B,62,103.495
X,98,S,52,100.105
M,155,S,80,100.718
M,111,B,98,105.43
X,57,S,73,135.412
M,105,S,74,108.926
M,85,S,83,137.563
M,43,S,0,103.694
A,169,S,92,130.071
X,32,B,10,139.835
A,170,S,88,121.865
A,171,S,34,130.715
X,88,S,18,129.65
X,138,S,68,134.995
A,172,S,18,128.356
X,59,S,98,126.231
M,64,S,93,135.195
M,126,S,45,123.306
X,138,S,68,134.995
X,53,S,21,139.323
M,71,S,43,136.582
M,118,S,49,136.403
A,173,S,80,139.419
M,116,S,17,124.378
A,174,B,96,103.501
X,147,S,72,131.96
M,161,B,72,128.846
A,175,B,26,116.427
X,11,S,53,122.296
M,92,S,62,109.383
M,18,S,93,131.165
M,171,S,27,130.715
X,76,S,96,110.125
M,98,S,52,108.645
X,31,S,83,133.773
A,176,B,76,117.803
M,169,S,85,130.071
X,149,B,28,100.15
A,177,S,64,134.069
X,150,S,62,132.537
A,178,S,12,126.326
X,149,B,28,100.15
X,122,S,6,132.694
M,112,S,5,124.783
A,179,S,36,128.09
M,49,S,60,108.295
X,28,S,19,121.49
A,180,B,70,107.004
M,157,B,46,138.734
X,11,S,53,122.296
X,36,B,66,104.891
A,181,S,60,125.778
X,44,S,22,121.688
X,152,S,56,133.303
X,42,B,86,133.304
M,178,S,25,126.326
X,126,S,45,123.306
X,7,B,22,111.451
A,182,S,48,138.356
A,183,B,12,114.929
M,159,B,94,114.874
X,30,S,36,108.249
M,123,S,63,136.551
M,53,S,49,139.323
M,47,S,45,139.139
X,59,S,98,126.231
M,32,B,10,121.228
A,184,B,80,106.237
M,111,B,46,105.43
M,123,S,43,136.551
X,40,S,69,136.23
M,17,B,72,134.189
A,185,S,14,137.493
X,21,B,40,112.255
A,186,S,26,135.412
A,187,S,58,132.906
A,188,S,80,138.239
M,164,B,38,118.82
X,75,S,47,128.179
M,68,B,24,138.33
X,111,B,46,105.43
M,176,B,14,117.803
X,142,S,82,133.572
X,174,B,96,103.501
M,33,S,9,136.965
X,170,S,88,121.865
A,189,S,54,137.924
X,51,S,23,128.965
A,190,S,96,137.694
A,191,S,0,126.782
M,118,S,25,136.403
A,192,S,28,135.768
A,193,S,94,129.644
A,194,S,28,130.539
X,162,S,28,137.051
X,49,S,60,108.295
M,155,S,80,109.567
A,195,S,90,126.145
X,59,S,98,126.231
M,48,S,61,132.542
M,71,S,85,136.582
A,196,S,64,123.432
A,197,S,60,130.859
M,92,S,62,116.412
X,104,S,44,122.381
X,30,S,36,108.249
A,198,B,24,103.247
X,193,S,94,129.644
M,144,S,89,136.91
X,99,S,39,138.201
A,199,S,20,130.027
X,188,S,80,138.239
M,194,S,28,111.933
A,200,S,18,139.227
A,201,S,6,121.911
X,196,S,64,123.432
A,202,S,86,134.39
M,111,B,42,105.43
X,53,S,49,139.323
M,128,S,1,128.855
A,203,B,4,107.737
X,87,S,76,127.913
M,140,S,77,125.111
M,164,B,24,118.82
M,81,S,67,121.955
M,176,B,74,117.803
A,204,S,56,124.338
M,155,S,80,110.505
M,68,B,24,137.718
A,205,S,16,137.727
M,66,S,12,106.248
A,206,S,10,128.165
X,201,S,6,121.911
M,168,S,69,127.87
A,207,S,56,131.795
A,208,B,76,115.982
A,209,B,78,117.545
M,29,S,25,135.683
M,23,B,80,104.505
A,210,B,86,106.224
M,94,B,36,117.627
X,117,S,64,121.539
X,184,B,80,106.237
X,6,S,17,133.059
A,211,S,38,124.955
A,212,S,30,121.773
A,213,B,54,114.018
M,164,B,68,118.82
X,66,S,12,106.248
A,214,S,8,124.373
X,150,S,62,132.537
M,71,S,59,136.582
M,116,S,69,124.378
M,144,S,73,136.91
A,215,S,88,138.387
A,216,S,90,136.144
M,198,B,6,103.247
M,113,S,52,109.277
M,11,S,89,122.296
M,38,B,52,103.015
A,217,B,18,104.48
M,36,B,16,104.891
X,26,S,81,130.969
A,218,B,78,111.837
A,219,S,90,128.937
M,7,B,72,111.451
M,157,B,46,122.898
X,79,B,52,107.691
A,220,S,38,123.754
A,221,B,6,101.329
A,222,B,14,118.834
A,223,S,82,127.078
X,24,S,83,132.485
X,24,S,83,132.485
A,224,B,60,103.613
X,86,S,24,125.109
A,225,S,14,134.868
M,220,S,38,110.175
A,226,S,16,123.107
A,227,S,16,127.72
A,228,S,94,127.829
X,222,B,14,118.834
X,222,B,14,118.834
X,128,S,1,128.855
X,35,S,80,103.157
X,130,B,8,119.744
M,212,S,33,121.773
X,14,B,80,116.308
A,229,S,78,134.269
X,11,S,89,122.296
M,4,B,76,121.217
M,229,S,78,112.264
M,229,S,78,103.921
M,80,B,12,121.37
M,123,S,27,136.551
A,230,S,64,121.748
M,194,S,28,110.847
X,82,S,38,115.205
A,231,S,10,138.492
X,84,B,32,110.819
M,146,S,88,110.137
A,232,S,62,128.631
M,142,S,73,133.572
A,233,S,86,139.888
M,204,S,71,124.338
M,132,S,97,138.214
A,234,B,98,111.347
M,107,S,91,125.682
M,59,S,98,118.714
M,152,S,95,133.303
X,40,S,69,136.23
X,152,S,95,133.303
M,142,S,7,133.572
M,224,B,60,123.274
A,235,S,64,131.895
X,118,S,25,136.403
A,236,S,96,136.649
X,154,B,10,108.517
X,198,B,6,103.247
M,20,S,48,117.636
M,47,S,5,139.139
A,237,B,22,111.424
X,227,S,16,127.72
A,238,S,36,139.618
X,220,S,38,110.175
X,40,S,69,136.23
M,112,S,15,124.783
A,239,B,16,107.336
A,240,B,76,115.781
A,241,S,72,138.524
M,186,S,99,135.412
M,176,B,42,117.803
X,184,B,80,106.237
X,211,S,38,124.955
X,100,S,61,134.804
M,85,S,19,137.563
X,144,S,73,136.91
X,142,S,7,133.572
M,132,S,93,138.214
X,206,S,10,128.165
M,190,S,53,137.694
M,120,S,30,118.553
X,129,S,80,115.18
X,40,S,69,136.23
M,28,S,43,121.49
A,242,B,2,105.002
A,243,S,62,129.62
X,211,S,38,124.955
M,48,S,17,132.542
M,51,S,19,128.965
X,229,S,78,103.921
X,21,B,40,112.255
A,244,S,24,128.947
X,57,S,73,135.412
M,179,S,36,100.576
M,32,B,10,122.127
X,33,S,9,136.965
X,43,S,0,103.694
M,96,B,8,137.802
X,138,S,68,134.995
M,146,S,88,100.595
M,206,S,3,128.165
M,42,B,86,129.319
X,30,S,36,108.249
X,201,S,6,121.911
M,52,B,6,108.905
A,245,S,18,121.543
X,202,S,86,134.39
X,69,S,81,124.254
A,246,S,58,136.541
A,247,S,70,136.03
M,76,S,96,106.204
X,205,S,16,137.727
X,185,S,14,137.493
X,83,S,16,138.322
X,60,S,13,126.782
M,127,B,68,110.353
M,154,B,28,108.517
X,33,S,9,136.965
X,241,S,72,138.524
X,152,S,95,133.303
A,248,S,44,134.524
M,224,B,60,123.442
M,69,S,69,124.254
X,116,S,69,124.378
M,120,S,30,109.904
X,182,S,48,138.356
M,21,B,92,112.255
X,52,B,6,108.905
X,21,B,92,112.255
M,102,B,76,119.732
M,214,S,79,124.373
M,32,B,10,136.382
A,249,S,68,125.933
X,227,S,16,127.72
M,243,S,62,107.392
A,250,S,46,129.052
A,251,S,56,136.856
X,223,S,82,127.078
A,252,S,6,125.103
X,20,S,48,117.636
M,21,B,20,112.255
M,190,S,41,137.694
X,220,S,38,110.175
A,253,B,86,110.044
X,105,S,74,108.926
M,33,S,97,136.965
M,206,S,31,128.165
M,5,B,40,106.167
A,254,B,78,112.615
X,139,B,92,104.128
X,21,B,20,112.255
M,103,S,7,126.71
A,255,S,28,133.116
X,51,S,19,128.965
M,207,S,95,131.795
X,124,S,26,135.709
M,235,S,73,131.895
X,8,S,17,120.847
M,99,S,75,138.201
X,191,S,0,126.782
M,51,S,9,128.965
M,98,S,52,118.517
X,120,S,30,109.904
M,202,S,17,134.39
M,146,S,88,111.146
X,10,S,28,124.66
M,155,S,80,111.208
M,238,S,61,139.618
X,190,S,41,137.694
M,108,S,62,108.161
X,236,S,96,136.649
M,247,S,7,136.03
A,256,B,24,111.427
X,155,S,80,111.208
M,73,S,90,111.552
X,40,S,69,136.23
A,257,S,40,121.062
X,186,S,99,135.412
M,13,B,98,123.367
A,258,S,44,137.353
X,171,S,27,130.715
X,250,S,46,129.052
X,200,S,18,139.227
A,259,S,34,133.715
X,244,S,24,128.947
X,75,S,47,128.179
X,192,S,28,135.768
X,7,B,72,111.451
A,260,B,4,111.641
M,229,S,78,119.986
X,146,S,88,111.146
X,253,B,86,110.044
X,47,S,5,139.139
A,261,S,70,131.869
M,157,B,46,122.701
X,150,S,62,132.537
X,140,S,77,125.111
M,6,S,87,133.059
X,256,B,24,111.427
X,81,S,67,121.955
X,152,S,95,133.303
X,168,S,69,127.87
A,262,S,24,127.894
A,263,S,70,121.902
M,83,S,19,138.322
A,264,S,44,137.664
X,154,B,28,108.517
M,53,S,49,139.323
X,155,S,80,111.208
X,33,S,97,136.965
X,16,S,75,133.055
A,265,S,10,129.401
A,266,S,26,124.618
A,267,S,54,135.947
A,268,S,80,122.881
X,107,S,91,125.682
M,23,B,10,104.505
X,135,S,60,120.604
M,100,S,1,134.804
A,269,S,94,133.013
M,138,S,68,104.688
X,28,S,43,121.49
X,76,S,96,106.204
A,270,S,96,135.714
X,164,B,68,118.82
M,11,S,23,122.296
X,85,S,19,137.563
X,172,S,18,128.356
M,40,S,83,136.23
M,105,S,74,102.279
M,236,S,96,109.624
X,110,S,9,129.309
A,271,B,4,107.742
X,109,B,76,117.921
M,20,S,48,114.977
X,69,S,69,124.254
X,260,B,4,111.641
X,16,S,75,133.055
M,133,B,80,103.495
A,272,S,4,132.674
X,177,S,64,134.069
A,273,S,70,136.452
X,26,S,81,130.969
A,274,S,24,124.503
A,275,S,86,125.119
M,252,S,6,100.694
X,21,B,20,112.255
M,217,B,16,104.48
X,54,B,18,101.391
A,276,S,76,123.557
X,102,B,76,119.732
X,149,B,28,100.15
X,176,B,42,117.803
A,277,B,14,117.588
X,40,S,83,136.23
M,269,S,45,133.013
A,278,S,6,131.906
X,236,S,96,109.624
X,116,S,69,124.378
M,216,S,81,136.144
M,240,B,56,115.781
A,279,S,42,126.555
M,95,S,69,122.422
X,181,S,60,125.778
A,280,S,80,134.941
M,198,B,62,103.247
X,47,S,5,139.139
X,188,S,80,138.239
A,281,B,4,110.202
M,40,S,5,136.23
M,28,S,5,121.49
A,282,B,64,102.534
M,14,B,98,116.308
X,79,B,52,107.691
A,283,S,46,122.687
M,174,B,42,103.501
M,7,B,56,111.451
A,284,S,18,131.178
X,138,S,68,104.688
X,155,S,80,111.208
X,201,S,6,121.911
X,146,S,88,111.146
A,285,S,56,128.78
M,123,S,55,136.551
M,205,S,16,100.575
X,265,S,10,129.401
A,286,S,4,135.788
M,132,S,89,138.214
X,262,S,24,127.894
M,168,S,19,127.87
M,139,B,92,123.044
M,100,S,99,134.804
M,127,B,96,110.353
M,227,S,61,127.72
M,268,S,80,101.268
M,102,B,48,119.732
A,287,S,72,125.375
M,211,S,38,110.879
A,288,S,0,120.881
A,289,S,92,126.212
X,183,B,12,114.929
X,134,S,74,137.542
M,241,S,37,138.524
M,271,B,58,107.742
A,290,S,52,128.804
A,291,S,98,135.374
M,142,S,53,133.572
M,217,B,26,104.48
X,124,S,26,135.709
M,176,B,64,117.803
A,292,B,58,114.631
X,77,B,54,111.011
A,293,S,6,131.975
X,280,S,80,134.941
M,282,B,24,102.534
M,25,B,16,109.429
M,61,B,86,117.725
A,294,S,8,136.292
X,75,S,47,128.179
M,133,B,2,103.495
X,147,S,72,131.96
A,295,B,8,116.792
X,113,S,52,109.277
A,296,S,58,127.011
A,297,B,36,101.44
X,9,S,26,103.206
X,286,S,4,135.788
X,28,S,5,121.49
A,298,S,62,127.602
M,212,S,1,121.773
M,180,B,82,107.004
M,34,B,42,107.693
A,299,B,14,114.839
X,127,B,96,110.353
M,241,S,49,138.524
X,283,S,46,122.687
A,300,S,64,133.048
A,301,S,90,139.62
M,271,B,2,107.742
M,42,B,86,126.323
X,280,S,80,134.941
M,42,B,86,129.333
M,268,S,80,115.799
A,302,B,98,109.881
M,207,S,55,131.795
M,96,B,8,123.045
X,142,S,53,133.572
A,303,S,12,125.882
X,45,S,56,130.568
M,177,S,65,134.069
X,271,B,2,107.742
X,239,B,16,107.336
X,156,B,4,102.404
A,304,S,52,136.904
X,151,S,48,138.747
A,305,S,74,124.269
A,306,S,14,124.141
X,32,B,10,136.382
A,307,S,70,132.519
M,61,B,90,117.725
X,91,S,13,122.234
M,96,B,8,131.729
M,11,S,49,122.296
X,33,S,97,136.965
M,111,B,86,105.43
X,64,S,93,135.195
M,220,S,38,114.794
A,308,S,8,132.765
M,196,S,41,123.432
M,168,S,39,127.87
A,309,S,50,124.318
X,138,S,68,104.688
X,62,S,13,125.325
A,310,S,32,129.42
M,153,S,75,129.5
M,46,S,62,107.394
M,91,S,85,122.234
M,26,S,47,130.969
M,292,B,72,114.631
M,264,S,63,137.664
M,148,B,86,119.756
M,157,B,46,121.581
X,78,S,93,124.169
M,46,S,62,105.561
M,24,S,49,132.485
X,88,S,18,129.65
M,22,B,86,138.097
M,73,S,90,103.932
A,311,S,36,127.601
M,136,B,60,114.289
A,312,B,68,101.731
M,7,B,74,111.451
X,87,S,76,127.913
A,313,S,62,124.329
M,146,S,88,116.712
M,182,S,29,138.356
X,99,S,75,138.201
M,65,S,97,129.005
A,314,B,86,119.325
A,315,S,18,129.412
X,110,S,9,129.309
X,113,S,52,109.277
M,85,S,93,137.563
X,295,B,8,116.792
M,107,S,11,125.682
A,316,S,48,125.045
M,31,S,89,133.773
A,317,B,48,114.267
A,318,B,12,117.297
A,319,S,4,137.818
